Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,Quarter,Trend,Rolling_mean_5,Rolling_mean_10,Lag_1,Lag_2
32,2011-04-01,1051121.02,0,44.83,3.461,192.2691707,8.595,2011,4,13,2,2727,788610.5360000003,840091.799,1864238.64,281514.26
4,2011-04-01,1900246.47,0,56.99,3.521,128.7199355,5.946,2011,4,13,2,2728,1065977.8960000004,991906.633,1051121.02,1864238.64
1,2011-04-01,1495064.75,0,59.17,3.524,214.8371664,7.682,2011,4,13,2,2729,1318437.0280000004,1007729.267,1900246.47,1051121.02
17,2011-04-01,795859.23,0,39.38,3.487,128.7199355,6.774,2011,4,13,2,2730,1421306.0220000003,998891.8230000001,1495064.75,1900246.47
40,2011-04-01,841889.08,0,28.6,3.638,134.0682581,4.781,2011,4,13,2,2731,1216836.1100000003,982534.3819999999,795859.23,1495064.75
31,2011-04-01,1344890.73,0,56.36,3.524,214.4886908,7.931,2011,4,13,2,2732,1275590.0520000004,1032100.294,841889.08,795859.23
6,2011-04-01,1459276.77,0,62.25,3.524,216.3841249,6.855,2011,4,13,2,2733,1187396.1120000002,1126687.004,1344890.73,841889.08
8,2011-04-01,878762.3,0,49.86,3.524,218.2586281,6.297,2011,4,13,2,2734,1064135.6220000004,1191286.325,1459276.77,1344890.73
18,2011-04-01,938083.17,0,35.06,3.638,134.0682581,8.975,2011,4,13,2,2735,1092580.4100000004,1256943.216,878762.3,1459276.77
24,2011-04-01,1163803.3,0,35.73,3.811,134.0682581,8.212,2011,4,13,2,2736,1156963.2540000002,1186899.682,938083.17,878762.3
19,2011-04-01,1305950.22,0,30.68,3.811,134.0682581,7.658,2011,4,13,2,2737,1149175.1520000002,1212382.602,1163803.3,938083.17
25,2011-04-01,618377.79,0,28.5,3.638,207.8823043,7.287,2011,4,13,2,2738,980995.3560000004,1084195.734,1305950.22,1163803.3
9,2011-04-01,520962.14,0,56.12,3.524,218.445164,6.38,2011,4,13,2,2739,909435.3240000004,986785.473,618377.79,1305950.22
15,2011-04-01,542556.05,0,30.34,3.811,134.0682581,7.658,2011,4,13,2,2740,830329.9000000004,961455.1549999999,520962.14,618377.79
21,2011-04-01,732056.37,0,56.36,3.524,214.4886908,7.931,2011,4,13,2,2741,743980.5140000004,950471.8840000002,542556.05,520962.14
43,2011-04-01,611585.54,0,67.79,3.524,206.6733111,10.581,2011,4,13,2,2742,605107.5780000004,877141.365,732056.37,542556.05
39,2011-04-01,1316849.36,0,66.57,3.524,213.5776701,8.3,2011,4,13,2,2743,744801.8920000005,862898.6240000001,611585.54,732056.37
20,2011-04-01,1927993.09,0,32.43,3.638,207.8823043,7.287,2011,4,13,2,2744,1026208.0820000004,967821.7030000001,1316849.36,611585.54
16,2011-04-01,459756.11,0,35.75,3.461,192.2691707,6.339,2011,4,13,2,2745,1009648.0940000005,919988.9970000001,1927993.09,1316849.36
6,2011-04-08,1534594.0,0,70.35,3.622,216.6244334,6.855,2011,4,14,2,2746,1170155.6200000006,957068.067,459756.11,1927993.09
10,2011-04-08,1870720.73,0,73.03,3.818,128.8238065,8.494,2011,4,14,2,2747,1421982.6580000005,1013545.118,1534594.0,459756.11
14,2011-04-08,2037798.88,0,48.71,3.72,185.3636656,8.521,2011,4,14,2,2748,1566172.5620000004,1155487.2270000002,1870720.73,1534594.0
2,2011-04-08,1847552.61,0,67.0,3.622,214.7252242,7.931,2011,4,14,2,2749,1550084.4660000005,1288146.274,2037798.88,1870720.73
44,2011-04-08,292498.61,0,42.75,3.547,128.8238065,6.906,2011,4,14,2,2750,1516632.9660000005,1263140.5299999998,1847552.61,2037798.88
38,2011-04-08,392152.3,0,64.47,4.003,128.8238065,13.736,2011,4,14,2,2751,1288144.6260000004,1229150.1230000001,292498.61,1847552.61
37,2011-04-08,543703.16,0,69.39,3.622,213.8116658,8.3,2011,4,14,2,2752,1022741.1120000004,1222361.885,392152.3,292498.61
39,2011-04-08,1350646.16,0,69.45,3.622,213.8116658,8.3,2011,4,14,2,2753,885310.5680000003,1225741.565,543703.16,392152.3
35,2011-04-08,813352.41,0,46.87,3.72,138.0638929,8.512,2011,4,14,2,2754,678470.5280000003,1114277.497,1350646.16,543703.16
9,2011-04-08,561625.92,0,71.4,3.622,218.6895775,6.38,2011,4,14,2,2755,732295.9900000005,1124464.4780000001,813352.41,1350646.16
40,2011-04-08,947753.32,0,34.77,3.72,134.1777742,4.781,2011,4,14,2,2756,843416.1940000004,1065780.4100000001,561625.92,813352.41
19,2011-04-08,1419911.91,0,41.26,3.895,134.1777742,7.658,2011,4,14,2,2757,1018657.9440000004,1020699.5280000002,947753.32,561625.92
13,2011-04-08,1887465.04,0,42.75,3.547,128.8238065,7.193,2011,4,14,2,2758,1126021.7200000002,1005666.144,1419911.91,947753.32
18,2011-04-08,1018541.3,0,43.32,3.72,134.1777742,8.975,2011,4,14,2,2759,1167059.4980000001,922765.013,1887465.04,1419911.91
1,2011-04-08,1614259.35,0,67.84,3.622,215.0743939,7.682,2011,4,14,2,2760,1377586.1840000004,1054941.087,1018541.3,1887465.04
33,2011-04-08,271924.73,0,75.11,3.818,128.8238065,8.687,2011,4,14,2,2761,1242420.4660000005,1042918.3300000001,1614259.35,1018541.3
32,2011-04-08,1102975.59,0,48.81,3.532,192.3418571,8.595,2011,4,14,2,2762,1179033.2020000003,1098845.573,271924.73,1614259.35
45,2011-04-08,750182.71,0,48.71,3.72,185.3636656,8.521,2011,4,14,2,2763,951576.7360000003,1038799.2279999999,1102975.59,271924.73
4,2011-04-08,2074953.46,0,62.61,3.605,128.8238065,5.946,2011,4,14,2,2764,1162859.1680000003,1164959.333,750182.71,1102975.59
7,2011-04-08,500552.16,0,30.64,3.532,192.3418571,8.595,2011,4,14,2,2765,940117.7300000002,1158851.957,2074953.46,750182.71
25,2011-04-08,648606.13,0,42.11,3.72,208.1092642,7.287,2011,4,14,2,2766,1015454.0100000005,1128937.238,500552.16,2074953.46
26,2011-04-08,985229.81,0,29.09,3.72,134.1777742,7.818,2011,4,14,2,2767,991904.8540000003,1085469.028,648606.13,500552.16
41,2011-04-08,1206252.12,0,42.87,3.532,192.3418571,6.934,2011,4,14,2,2768,1083118.7360000003,1017347.7359999999,985229.81,648606.13
28,2011-04-08,1414713.5,0,64.47,4.003,128.8238065,13.736,2011,4,14,2,2769,951070.7440000005,1056964.9559999998,1206252.12,985229.81
8,2011-04-08,949825.83,0,65.62,3.622,218.50267,6.297,2011,4,14,2,2770,1040925.4780000004,990521.6039999999,1414713.5,1206252.12
30,2011-04-08,443889.5,0,68.62,3.622,214.7252242,7.931,2011,4,14,2,2771,999982.1520000004,1007718.0809999999,949825.83,1414713.5
29,2011-04-08,505304.33,0,44.42,3.72,134.1777742,9.966,2011,4,14,2,2772,903997.0560000004,947950.9549999998,443889.5,949825.83
22,2011-04-08,969046.69,0,44.42,3.72,138.0638929,8.252,2011,4,14,2,2773,856555.9700000003,969837.3530000001,505304.33,443889.5
12,2011-04-08,998362.05,0,64.47,4.003,128.8238065,13.736,2011,4,14,2,2774,773285.6800000004,862178.2119999999,969046.69,505304.33
3,2011-04-08,384075.31,0,72.55,3.622,218.4553663,7.574,2011,4,14,2,2775,660135.5760000004,850530.527,998362.05,969046.69
34,2011-04-08,975479.83,0,58.59,3.605,128.8238065,10.581,2011,4,14,2,2776,766453.6420000003,883217.8969999999,384075.31,998362.05
17,2011-04-08,811855.72,0,39.16,3.547,128.8238065,6.774,2011,4,14,2,2777,827763.9200000003,865880.4879999999,975479.83,384075.31
43,2011-04-08,650418.75,0,70.35,3.622,206.8970046,10.581,2011,4,14,2,2778,764038.3320000004,810297.151,811855.72,975479.83
5,2011-04-08,307333.62,0,69.64,3.622,215.6407939,6.489,2011,4,14,2,2779,625832.6460000004,699559.163,650418.75,811855.72
16,2011-04-08,439276.5,0,38.04,3.532,192.3418571,6.339,2011,4,14,2,2780,636872.8840000003,648504.23,307333.62,650418.75
24,2011-04-08,1273670.32,0,44.7,3.895,134.1777742,8.212,2011,4,14,2,2781,696510.9820000003,731482.3119999999,439276.5,307333.62
20,2011-04-08,2027056.39,0,47.09,3.72,208.1092642,7.287,2011,4,14,2,2782,939551.1160000004,883657.5179999999,1273670.32,439276.5
23,2011-04-08,1248901.98,0,36.74,3.72,134.1777742,4.781,2011,4,14,2,2783,1059247.7620000003,911643.047,2027056.39,1273670.32
11,2011-04-08,1327401.06,0,73.57,3.622,218.4553663,7.574,2011,4,14,2,2784,1263261.2500000005,944546.9479999999,1248901.98,2027056.39
27,2011-04-08,1689844.18,0,46.87,3.895,138.0638929,7.725,2011,4,14,2,2785,1513374.7860000003,1075123.8350000002,1327401.06,1248901.98
42,2011-04-08,620087.35,0,73.03,3.818,128.8238065,8.494,2011,4,14,2,2786,1382658.1920000003,1039584.587,1689844.18,1327401.06
21,2011-04-08,744782.89,0,68.62,3.622,214.7252242,7.931,2011,4,14,2,2787,1126203.4920000003,1032877.3039999999,620087.35,1689844.18
31,2011-04-08,1416790.17,0,68.62,3.622,214.7252242,7.931,2011,4,14,2,2788,1159781.1300000004,1109514.446,744782.89,620087.35
15,2011-04-08,587370.81,0,40.94,3.895,134.1777742,7.658,2011,4,14,2,2789,1011775.0800000003,1137518.165,1416790.17,744782.89
36,2011-04-08,428727.61,0,69.39,3.645,213.8116658,8.3,2011,4,14,2,2790,759551.7660000004,1136463.276,587370.81,1416790.17
38,2011-04-15,362758.94,0,57.63,3.868,128.9107333,13.736,2011,4,15,2,2791,708086.0840000004,1045372.138,428727.61,587370.81
41,2011-04-15,1192982.07,0,39.94,3.611,192.4225954,6.934,2011,4,15,2,2792,797725.9200000005,961964.706,362758.94,428727.61
16,2011-04-15,427855.24,0,34.59,3.611,192.4225954,6.339,2011,4,15,2,2793,599938.9340000005,879860.032,1192982.07,362758.94
24,2011-04-15,1245576.65,0,52.36,3.981,134.2784667,8.212,2011,4,15,2,2794,731580.1020000004,871677.591,427855.24,1192982.07
22,2011-04-15,1008557.04,0,48.88,3.823,138.1646952,8.252,2011,4,15,2,2795,847545.9880000002,803548.877,1245576.65,427855.24
5,2011-04-15,307913.58,0,72.02,3.743,215.8592673,6.489,2011,4,15,2,2796,836576.9160000004,772331.5,1008557.04,1245576.65
30,2011-04-15,426666.92,0,71.01,3.743,214.9420631,7.931,2011,4,15,2,2797,683313.8860000003,740519.9029999999,307913.58,1008557.04
33,2011-04-15,275749.56,0,64.64,4.089,128.9107333,8.687,2011,4,15,2,2798,652892.7500000003,626415.842,426666.92,307913.58
36,2011-04-15,414986.54,0,73.25,3.763,214.026217,8.3,2011,4,15,2,2799,486774.7280000004,609177.415,275749.56,426666.92
25,2011-04-15,674562.45,0,51.43,3.821,208.3172811,7.287,2011,4,15,2,2800,419975.81000000035,633760.899,414986.54,275749.56
3,2011-04-15,366250.69,0,75.88,3.743,218.6788642,7.574,2011,4,15,2,2801,431643.2320000003,634110.074,674562.45,414986.54
15,2011-04-15,607691.36,0,48.63,3.981,134.2784667,7.658,2011,4,15,2,2802,467848.1200000003,575581.003,366250.69,674562.45
18,2011-04-15,988157.72,0,49.91,3.823,134.2784667,8.975,2011,4,15,2,2803,610329.7520000003,631611.2509999999,607691.36,366250.69
31,2011-04-15,1408464.08,0,71.01,3.743,214.9420631,7.931,2011,4,15,2,2804,809025.2600000004,647899.994,988157.72,607691.36
17,2011-04-15,825283.43,0,39.98,3.616,128.9107333,6.774,2011,4,15,2,2805,839169.4560000005,629572.633,1408464.08,988157.72
20,2011-04-15,2057406.33,0,55.0,3.821,208.3172811,7.287,2011,4,15,2,2806,1177400.5840000003,804521.908,825283.43,1408464.08
1,2011-04-15,1559889.0,0,71.27,3.743,215.2918561,7.682,2011,4,15,2,2807,1367840.1120000004,917844.116,2057406.33,825283.43
34,2011-04-15,941829.0,0,53.3,3.724,128.9107333,10.581,2011,4,15,2,2808,1358574.3680000002,984452.0599999999,1559889.0,2057406.33
12,2011-04-15,990951.77,0,57.63,3.868,128.9107333,13.736,2011,4,15,2,2809,1275071.9060000004,1042048.5830000002,941829.0,1559889.0
45,2011-04-15,765270.02,0,53.69,3.821,185.5339821,8.521,2011,4,15,2,2810,1263069.2240000006,1051119.34,990951.77,941829.0
21,2011-04-15,768390.05,0,71.01,3.743,214.9420631,7.931,2011,4,15,2,2811,1005265.9680000006,1091333.276,765270.02,990951.77
10,2011-04-15,1781767.22,0,61.05,4.089,128.9107333,8.494,2011,4,15,2,2812,1049641.6120000004,1208740.8620000002,768390.05,765270.02
19,2011-04-15,1392093.04,0,48.67,3.981,134.2784667,7.658,2011,4,15,2,2813,1139694.4200000004,1249134.394,1781767.22,768390.05
39,2011-04-15,1348031.55,0,73.19,3.743,214.026217,8.3,2011,4,15,2,2814,1211110.3760000006,1243091.141,1392093.04,1781767.22
32,2011-04-15,1120508.14,0,45.97,3.611,192.4225954,8.595,2011,4,15,2,2815,1282158.0000000005,1272613.6120000002,1348031.55,1392093.04
40,2011-04-15,874446.32,0,43.69,3.823,134.2784667,4.781,2011,4,15,2,2816,1303369.2540000004,1154317.611,1120508.14,1348031.55
9,2011-04-15,528420.28,0,71.9,3.743,218.9134935,6.38,2011,4,15,2,2817,1052699.8660000004,1051170.739,874446.32,1120508.14
23,2011-04-15,1263680.51,0,45.51,3.823,134.2784667,4.781,2011,4,15,2,2818,1027017.3600000003,1083355.8900000001,528420.28,874446.32
43,2011-04-15,635758.03,0,65.01,3.743,207.1015429,10.581,2011,4,15,2,2819,884562.6560000004,1047836.5159999998,1263680.51,528420.28
37,2011-04-15,543775.87,0,73.25,3.743,214.026217,8.3,2011,4,15,2,2820,769216.2020000003,1025687.101,635758.03,1263680.51
6,2011-04-15,1448797.02,0,73.17,3.743,216.8446627,6.855,2011,4,15,2,2821,884086.3420000004,1093727.798,543775.87,635758.03
14,2011-04-15,1974960.86,0,53.69,3.821,185.5339821,8.521,2011,4,15,2,2822,1173394.4580000003,1113047.162,1448797.02,543775.87
4,2011-04-15,1960587.76,0,62.34,3.724,128.9107333,5.946,2011,4,15,2,2823,1312775.9080000003,1169896.634,1974960.86,1448797.02
29,2011-04-15,518245.97,0,48.88,3.823,134.2784667,9.966,2011,4,15,2,2824,1289273.4960000003,1086918.076,1960587.76,1974960.86
13,2011-04-15,1950994.04,0,41.72,3.616,128.9107333,7.193,2011,4,15,2,2825,1570717.1300000004,1169966.666,518245.97,1960587.76
7,2011-04-15,423380.14,0,27.79,3.611,192.4225954,8.595,2011,4,15,2,2826,1365633.7540000004,1124860.048,1950994.04,518245.97
26,2011-04-15,863266.12,0,39.46,3.823,134.2784667,7.818,2011,4,15,2,2827,1143294.8060000003,1158344.632,423380.14,1950994.04
35,2011-04-15,795157.2,0,52.24,3.821,138.1646952,8.512,2011,4,15,2,2828,910208.6940000004,1111492.301,863266.12,423380.14
44,2011-04-15,289667.55,0,41.72,3.616,128.9107333,6.906,2011,4,15,2,2829,864493.0100000004,1076883.253,795157.2,863266.12
2,2011-04-15,1856467.84,0,69.48,3.743,214.9420631,7.931,2011,4,15,2,2830,845587.7700000005,1208152.45,289667.55,795157.2
8,2011-04-15,908278.74,0,63.55,3.743,218.7262524,6.297,2011,4,15,2,2831,942567.4900000005,1154100.622,1856467.84,289667.55
11,2011-04-15,1312905.8,0,76.64,3.743,218.6788642,7.574,2011,4,15,2,2832,1032495.4260000003,1087895.116,908278.74,1856467.84
27,2011-04-15,1727175.61,0,52.24,3.981,138.1646952,7.725,2011,4,15,2,2833,1218899.1080000005,1064553.901,1312905.8,908278.74
28,2011-04-15,1240126.07,0,57.63,3.868,128.9107333,13.736,2011,4,15,2,2834,1408990.8120000004,1136741.911,1727175.61,1312905.8
42,2011-04-15,597644.02,0,61.05,4.089,128.9107333,8.494,2011,4,15,2,2835,1157226.0480000004,1001406.909,1240126.07,1727175.61
16,2011-04-22,368600.0,0,40.74,3.636,192.5234638,6.339,2011,4,16,2,2836,1049290.3000000003,995928.8950000001,597644.02,1240126.07
27,2011-04-22,1921655.48,0,50.02,4.061,138.2475036,7.725,2011,4,16,2,2837,1171040.2360000005,1101767.831,368600.0,597644.02
17,2011-04-22,1060770.11,0,42.24,3.655,128.9553,6.774,2011,4,16,2,2838,1037759.1360000003,1128329.122,1921655.48,368600.0
28,2011-04-22,1297452.0,0,72.12,4.134,128.9553,13.736,2011,4,16,2,2839,1049224.3220000002,1229107.567,1060770.11,1921655.48
30,2011-04-22,445358.73,0,70.79,3.807,215.1096657,7.931,2011,4,16,2,2840,1018767.2640000004,1087996.656,1297452.0,1060770.11
4,2011-04-22,2220600.76,0,68.8,3.781,128.9553,5.946,2011,4,16,2,2841,1389167.4160000004,1219228.858,445358.73,1297452.0
39,2011-04-22,1563140.85,0,74.98,3.807,214.1921572,8.3,2011,4,16,2,2842,1317464.4900000002,1244252.3630000001,2220600.76,445358.73
37,2011-04-22,526434.37,0,74.57,3.807,214.1921572,8.3,2011,4,16,2,2843,1210597.3420000004,1124178.2389999998,1563140.85,2220600.76
5,2011-04-22,328415.44,0,74.34,3.807,216.0280407,6.489,2011,4,16,2,2844,1016790.0300000003,1033007.176,526434.37,1563140.85
43,2011-04-22,638280.67,0,74.49,3.807,207.2581929,10.581,2011,4,16,2,2845,1055374.4180000003,1037070.841,328415.44,526434.37
29,2011-04-22,589252.69,0,47.76,3.919,134.3571,9.966,2011,4,16,2,2846,729104.8040000004,1059136.1099999999,638280.67,328415.44
15,2011-04-22,655318.26,0,41.37,4.061,134.3571,7.658,2011,4,16,2,2847,547540.2860000003,932502.3879999999,589252.69,638280.67
20,2011-04-22,2313861.81,0,52.56,3.892,208.4779405,7.287,2011,4,16,2,2848,905025.7740000004,1057811.558,655318.26,589252.69
6,2011-04-22,1639358.93,0,74.24,3.807,217.0146941,6.855,2011,4,16,2,2849,1167214.4720000005,1092002.251,2313861.81,655318.26
41,2011-04-22,1304481.75,0,42.86,3.636,192.5234638,6.934,2011,4,16,2,2850,1300454.6880000003,1177914.5529999998,1639358.93,2313861.81
26,2011-04-22,921700.61,0,33.81,3.919,134.3571,7.818,2011,4,16,2,2851,1366944.2720000003,1048024.538,1304481.75,1639358.93
38,2011-04-22,362952.34,0,72.12,4.134,128.9553,13.736,2011,4,16,2,2852,1308471.0880000005,928005.6870000002,921700.61,1304481.75
18,2011-04-22,1105860.06,0,45.99,3.919,134.3571,8.975,2011,4,16,2,2853,1066870.7380000004,985948.256,362952.34,921700.61
42,2011-04-22,534597.69,0,75.93,3.917,128.9553,8.494,2011,4,16,2,2854,845918.4900000005,1006566.4809999999,1105860.06,362952.34
7,2011-04-22,466594.89,0,31.84,3.636,192.5234638,8.595,2011,4,16,2,2855,678341.1180000005,989397.9029999999,534597.69,1105860.06
8,2011-04-22,937473.13,0,65.11,3.807,218.8986857,6.297,2011,4,16,2,2856,681495.6220000003,1024219.947,466594.89,534597.69
40,2011-04-22,965056.4,0,39.32,3.919,134.3571,4.781,2011,4,16,2,2857,801916.4340000004,1055193.7610000002,937473.13,466594.89
19,2011-04-22,1514288.82,0,41.66,4.061,134.3571,7.658,2011,4,16,2,2858,883602.1860000003,975236.462,965056.4,937473.13
31,2011-04-22,1461393.91,0,70.79,3.807,215.1096657,7.931,2011,4,16,2,2859,1068961.4300000004,957439.96,1514288.82,965056.4
22,2011-04-22,1152781.9,0,47.76,3.919,138.2475036,8.252,2011,4,16,2,2860,1206198.8320000004,942269.975,1461393.91,1514288.82
34,2011-04-22,1051518.45,0,63.83,3.781,128.9553,10.581,2011,4,16,2,2861,1229007.8960000002,955251.759,1152781.9,1461393.91
12,2011-04-22,1016019.47,0,72.12,4.134,128.9553,13.736,2011,4,16,2,2862,1239200.5100000002,1020558.4719999998,1051518.45,1152781.9
21,2011-04-22,801302.01,0,70.79,3.807,215.1096657,7.931,2011,4,16,2,2863,1096603.1480000005,990102.667,1016019.47,1051518.45
13,2011-04-22,2124316.34,0,47.55,3.655,128.9553,7.193,2011,4,16,2,2864,1229187.6340000003,1149074.5320000001,801302.01,1016019.47
10,2011-04-22,2004831.14,0,75.93,3.917,128.9553,8.494,2011,4,16,2,2865,1399597.4820000003,1302898.1570000001,2124316.34,801302.01
25,2011-04-22,756588.42,0,45.87,3.892,208.4779405,7.287,2011,4,16,2,2866,1340611.4760000003,1284809.686,2004831.14,2124316.34
36,2011-04-22,374574.72,0,74.57,3.805,214.1921572,8.3,2011,4,16,2,2867,1212322.5260000003,1225761.518,756588.42,2004831.14
23,2011-04-22,1447301.24,0,39.62,3.919,134.3571,4.781,2011,4,16,2,2868,1341522.3720000002,1219062.7599999998,374574.72,756588.42
11,2011-04-22,1388118.53,0,78.31,3.807,218.851237,7.574,2011,4,16,2,2869,1194282.8100000003,1211735.222,1447301.24,374574.72
24,2011-04-22,1372484.9,0,46.0,4.061,134.3571,8.212,2011,4,16,2,2870,1067813.5620000004,1233705.522,1388118.53,1447301.24
14,2011-04-22,2256461.39,0,53.04,3.892,185.6684673,8.521,2011,4,16,2,2871,1367788.1560000004,1354199.816,1372484.9,1388118.53
2,2011-04-22,1886339.6,0,69.39,3.807,215.1096657,7.931,2011,4,16,2,2872,1670141.1320000004,1441231.8290000001,2256461.39,1372484.9
44,2011-04-22,280357.3,0,47.55,3.655,128.9553,6.906,2011,4,16,2,2873,1436752.3440000005,1389137.358,1886339.6,2256461.39
32,2011-04-22,1210602.91,0,48.69,3.636,192.5234638,8.595,2011,4,16,2,2874,1401249.2200000002,1297766.0150000001,280357.3,1886339.6
1,2011-04-22,1564819.81,0,72.99,3.807,215.4599053,7.682,2011,4,16,2,2875,1439716.2020000005,1253764.882,1210602.91,280357.3
45,2011-04-22,813630.44,0,53.04,3.892,185.6684673,8.521,2011,4,16,2,2876,1151150.0120000006,1259469.084,1564819.81,1210602.91
33,2011-04-22,248603.3,0,79.46,3.917,128.9553,8.687,2011,4,16,2,2877,823602.7520000003,1246871.942,813630.44,1564819.81
3,2011-04-22,391860.04,0,76.91,3.807,218.851237,7.574,2011,4,16,2,2878,845903.3000000004,1141327.822,248603.3,813630.44
9,2011-04-22,549502.11,0,72.35,3.807,219.0861659,6.38,2011,4,16,2,2879,713683.1400000004,1057466.1800000002,391860.04,248603.3
35,2011-04-22,841778.34,0,50.02,3.892,138.2475036,8.512,2011,4,16,2,2880,569074.8460000004,1004395.524,549502.11,391860.04
35,2011-04-29,811824.06,0,61.71,3.962,138.3303119,8.512,2011,4,17,2,2881,568713.5700000004,859931.791,841778.34,549502.11
32,2011-04-29,1107494.55,0,44.86,3.663,192.6243322,8.595,2011,4,17,2,2882,740491.8200000004,782047.2860000001,811824.06,841778.34
18,2011-04-29,974114.39,0,58.82,3.988,134.4357333,8.975,2011,4,17,2,2883,856942.6900000004,851422.9949999999,1107494.55,811824.06
8,2011-04-29,855014.77,0,62.29,3.81,219.071119,6.297,2011,4,17,2,2884,918045.2220000003,815864.181,974114.39,1107494.55
28,2011-04-29,1222367.9,0,68.27,4.151,128.9998667,13.736,2011,4,17,2,2885,994163.1340000003,781618.99,855014.77,974114.39
44,2011-04-29,281247.97,0,43.85,3.683,128.9998667,6.906,2011,4,17,2,2886,888047.9160000004,728380.743,1222367.9,855014.77
39,2011-04-29,1379651.87,0,76.47,3.81,214.3580974,8.3,2011,4,17,2,2887,942479.3800000005,841485.6,281247.97,1222367.9
40,2011-04-29,847246.5,0,52.68,3.988,134.4357333,4.781,2011,4,17,2,2888,917105.8020000004,887024.2459999999,1379651.87,281247.97
45,2011-04-29,786561.61,0,66.18,3.962,185.8029526,8.521,2011,4,17,2,2889,903415.1700000003,910730.1960000001,847246.5,1379651.87
7,2011-04-29,410429.73,0,26.79,3.663,192.6243322,8.595,2011,4,17,2,2890,741027.5360000004,867595.335,786561.61,847246.5
43,2011-04-29,611464.21,0,71.34,3.81,207.4148429,10.581,2011,4,17,2,2891,807070.7840000003,847559.35,410429.73,786561.61
17,2011-04-29,806979.15,0,40.14,3.683,128.9998667,6.774,2011,4,17,2,2892,692536.2400000003,817507.8099999999,611464.21,410429.73
14,2011-04-29,1930617.64,0,66.18,3.962,185.8029526,8.521,2011,4,17,2,2893,909210.4680000003,913158.135,806979.15,611464.21
3,2011-04-29,367405.4,0,78.69,3.81,219.0236099,7.574,2011,4,17,2,2894,825379.2260000004,864397.1980000001,1930617.64,806979.15
11,2011-04-29,1357589.89,0,79.97,3.81,219.0236099,7.574,2011,4,17,2,2895,1014811.2580000001,877919.3969999999,367405.4,1930617.64
26,2011-04-29,873450.29,0,47.17,3.988,134.4357333,7.818,2011,4,17,2,2896,1067208.4740000002,937139.6290000001,1357589.89,367405.4
1,2011-04-29,1455090.69,0,72.03,3.81,215.6279544,7.682,2011,4,17,2,2897,1196830.7820000001,944683.5109999999,873450.29,1357589.89
9,2011-04-29,532226.2,0,70.85,3.81,219.2588382,6.38,2011,4,17,2,2898,917152.4940000003,913181.4809999999,1455090.69,873450.29
37,2011-04-29,502918.18,0,76.1,3.81,214.3580974,8.3,2011,4,17,2,2899,944255.0500000004,884817.138,532226.2,1455090.69
31,2011-04-29,1331137.96,0,70.19,3.81,215.2772683,7.931,2011,4,17,2,2900,938964.6640000005,976887.9609999999,502918.18,532226.2
23,2011-04-29,1173307.4,0,54.2,3.988,134.4357333,4.781,2011,4,17,2,2901,998936.0860000004,1033072.28,1331137.96,502918.18
4,2011-04-29,1878167.44,0,64.22,3.781,128.9998667,5.946,2011,4,17,2,2902,1083551.4360000002,1140191.109,1173307.4,1331137.96
13,2011-04-29,1895583.12,0,43.85,3.683,128.9998667,7.193,2011,4,17,2,2903,1356222.8200000003,1136687.6570000001,1878167.44,1173307.4
10,2011-04-29,1873646.34,0,73.38,4.151,128.9998667,8.494,2011,4,17,2,2904,1630368.4520000003,1287311.751,1895583.12,1878167.44
41,2011-04-29,1178841.05,0,39.81,3.663,192.6243322,6.934,2011,4,17,2,2905,1599909.0700000003,1269436.867,1873646.34,1895583.12
24,2011-04-29,1197761.17,0,60.48,4.117,134.4357333,8.212,2011,4,17,2,2906,1604799.8240000003,1301867.9549999998,1178841.05,1873646.34
20,2011-04-29,1881788.19,0,62.97,3.962,208.6386,7.287,2011,4,17,2,2907,1605523.9740000004,1344537.705,1197761.17,1178841.05
5,2011-04-29,307291.56,0,74.75,3.81,216.1968142,6.489,2011,4,17,2,2908,1287865.6620000002,1322044.241,1881788.19,1197761.17
22,2011-04-29,926133.8,0,57.2,3.988,138.3303119,8.252,2011,4,17,2,2909,1098363.1540000006,1364365.8029999998,307291.56,1881788.19
34,2011-04-29,895973.02,0,57.73,3.781,128.9998667,10.581,2011,4,17,2,2910,1041789.5480000004,1320849.309,926133.8,307291.56
15,2011-04-29,560764.41,0,55.46,4.117,134.4357333,7.658,2011,4,17,2,2911,914390.1960000005,1259595.01,895973.02,926133.8
25,2011-04-29,649245.0,0,58.43,3.962,208.6386,7.287,2011,4,17,2,2912,667881.5580000004,1136702.766,560764.41,895973.02
21,2011-04-29,783250.75,0,70.19,3.81,215.2772683,7.931,2011,4,17,2,2913,763073.3960000004,1025469.5289999999,649245.0,560764.41
19,2011-04-29,1297237.7,0,54.23,4.117,134.4357333,7.658,2011,4,17,2,2914,837294.1760000003,967828.665,783250.75,649245.0
30,2011-04-29,423687.2,0,70.19,3.81,215.2772683,7.931,2011,4,17,2,2915,742837.0120000005,892313.2799999999,1297237.7,783250.75
12,2011-04-29,994966.1,0,68.27,4.151,128.9998667,13.736,2011,4,17,2,2916,829677.3500000003,872033.773,423687.2,1297237.7
38,2011-04-29,344225.99,0,68.27,4.151,128.9998667,13.736,2011,4,17,2,2917,768673.5480000004,718277.5530000001,994966.1,423687.2
